new_user_id,Recency,Frequency,Monetary,last_purchase,R_Score,F_Score,M_Score,RFM_Score,RFM_Tag,Segment
UID_11667,325,1,2606.5,2024-02-10 03:31:57,1,4,4,9,144,高价值
UID_11668,10,1,3280.5,2024-12-21 02:56:04,5,4,4,13,544,核心高价值
UID_11669,230,1,1044.04,2024-05-15 05:36:32,2,4,2,8,242,需唤回
UID_11670,48,1,1797.92,2024-11-13 07:51:18,5,4,3,12,543,一般用户
UID_11671,245,1,1929.24,2024-04-30 22:56:59,2,4,3,9,243,需唤回
UID_11672,321,1,6353.05,2024-02-14 03:49:00,1,4,5,10,145,高价值
UID_11673,61,1,474.8,2024-10-31 09:49:21,5,4,1,10,541,一般用户
UID_11674,144,1,943.74,2024-08-09 01:39:54,3,4,2,9,342,一般用户
UID_11675,151,1,3085.24,2024-08-02 12:37:04,3,4,4,11,344,高价值
UID_11676,354,1,769.86,2024-01-12 12:32:29,1,4,2,7,142,需唤回
UID_11677,82,1,34849.05,2024-10-10 23:01:18,4,4,5,13,445,核心高价值
UID_11678,149,1,1843.22,2024-08-04 04:58:00,3,4,3,10,343,一般用户
UID_11679,342,1,2642.97,2024-01-24 12:51:13,1,4,4,9,144,高价值
UID_11680,299,1,1073.58,2024-03-07 15:32:41,1,4,2,7,142,需唤回
UID_11681,195,1,27785.46,2024-06-19 04:46:18,3,4,5,12,345,高价值
UID_11682,263,1,11053.04,2024-04-12 04:58:48,2,4,5,11,245,高价值
UID_11683,195,1,632.52,2024-06-19 08:32:06,3,4,2,9,342,一般用户
UID_11684,206,1,1972.53,2024-06-08 03:44:13,3,4,3,10,343,一般用户
UID_11685,193,1,12793.35,2024-06-21 18:16:30,3,4,5,12,345,高价值
UID_11686,156,1,574.04,2024-07-28 18:16:22,3,4,1,8,341,一般用户
UID_11687,194,1,933.7,2024-06-20 07:00:31,3,4,2,9,342,一般用户
UID_11688,220,1,823.6,2024-05-25 09:16:02,2,4,2,8,242,需唤回
UID_11689,326,1,812.16,2024-02-09 09:11:47,1,4,2,7,142,需唤回
UID_11690,312,1,3791.8,2024-02-23 17:47:23,1,4,4,9,144,高价值
UID_11691,346,1,120.98,2024-01-20 03:28:05,1,4,1,6,141,需唤回
UID_11692,11,1,1728.78,2024-12-20 00:03:57,5,4,3,12,543,一般用户
UID_11693,170,1,26178.8,2024-07-14 00:49:37,3,4,5,12,345,高价值
UID_11694,262,1,1258.14,2024-04-13 09:25:34,2,4,2,8,242,需唤回
UID_11695,165,1,3266.65,2024-07-19 10:47:58,3,4,4,11,344,高价值
UID_11696,210,1,24034.8,2024-06-04 06:50:49,3,4,5,12,345,高价值
UID_11697,191,1,1740.04,2024-06-23 17:24:30,3,4,3,10,343,一般用户
UID_11698,288,1,2865.8,2024-03-18 11:25:05,2,4,4,10,244,高价值
UID_11699,169,1,1160.14,2024-07-15 15:11:33,3,4,2,9,342,一般用户
UID_11700,89,1,34583.9,2024-10-03 17:36:06,4,4,5,13,445,核心高价值
UID_11701,190,1,49752.5,2024-06-24 09:59:10,3,4,5,12,345,高价值
UID_11702,41,1,814.44,2024-11-20 22:12:25,5,4,2,11,542,一般用户
UID_11703,273,1,2000.28,2024-04-02 05:28:35,2,4,3,9,243,需唤回
UID_11704,14,2,5118.349999999999,2024-12-17 13:20:00,5,5,4,14,554,核心高价值
UID_11705,212,1,1483.47,2024-06-02 20:29:08,3,4,3,10,343,一般用户
UID_11706,78,1,5102.02,2024-10-14 05:24:11,4,4,4,12,444,核心高价值
UID_11707,181,1,8846.43,2024-07-03 17:50:12,3,4,5,12,345,高价值
UID_11708,123,1,50.08,2024-08-30 20:39:44,4,4,1,9,441,一般用户
UID_11709,53,1,2424.15,2024-11-08 00:12:18,5,4,3,12,543,一般用户
UID_11710,124,1,664.29,2024-08-29 18:59:56,4,4,2,10,442,一般用户
UID_11711,276,1,1933.83,2024-03-30 00:07:26,2,4,3,9,243,需唤回
UID_11712,348,1,1209.56,2024-01-18 04:05:33,1,4,2,7,142,需唤回
UID_11713,327,1,901.02,2024-02-08 04:31:24,1,4,2,7,142,需唤回
UID_11714,33,1,2294.15,2024-11-28 10:17:18,5,4,3,12,543,一般用户
UID_11715,143,1,2158.35,2024-08-10 11:31:32,3,4,3,10,343,一般用户
UID_11716,293,1,15790.84,2024-03-13 07:50:30,1,4,5,10,145,高价值
UID_11717,39,1,29664.45,2024-11-22 12:34:31,5,4,5,14,545,核心高价值
UID_11718,29,1,2753.73,2024-12-02 01:18:58,5,4,4,13,544,核心高价值
UID_11719,322,1,19175.12,2024-02-13 04:45:12,1,4,5,10,145,高价值
UID_11720,227,1,429.27,2024-05-18 05:36:53,2,4,1,7,241,需唤回
UID_11721,125,1,1354.98,2024-08-27 23:51:01,4,4,3,11,443,一般用户
UID_11722,162,1,4478.03,2024-07-22 15:53:29,3,4,4,11,344,高价值
UID_11723,126,1,7636.44,2024-08-27 18:21:59,4,4,5,13,445,核心高价值
UID_11724,339,1,1609.5,2024-01-27 12:04:05,1,4,3,8,143,需唤回
UID_11725,15,1,6065.32,2024-12-16 04:52:07,5,4,5,14,545,核心高价值
UID_11726,203,1,633.68,2024-06-11 21:54:13,3,4,2,9,342,一般用户
UID_11727,232,1,16754.1,2024-05-13 15:25:52,2,4,5,11,245,高价值
UID_11728,362,1,451.8,2024-01-04 02:19:45,1,4,1,6,141,需唤回
UID_11729,198,1,737.64,2024-06-16 14:55:48,3,4,2,9,342,一般用户
UID_11730,316,1,2731.17,2024-02-19 00:15:25,1,4,4,9,144,高价值
UID_11731,288,1,1298.01,2024-03-18 23:09:12,2,4,2,8,242,需唤回
UID_11732,362,1,2762.55,2024-01-04 03:35:50,1,4,4,9,144,高价值
UID_11733,138,1,922.98,2024-08-15 13:06:50,4,4,2,10,442,一般用户
UID_11734,133,1,4866.75,2024-08-20 14:31:03,4,4,4,12,444,核心高价值
UID_11735,292,1,2145.44,2024-03-14 14:39:40,2,4,3,9,243,需唤回
UID_11736,306,1,2554.35,2024-02-29 19:15:13,1,4,4,9,144,高价值
UID_11737,102,2,2741.5299999999997,2024-09-20 06:05:10,4,5,4,13,454,核心高价值
UID_11738,53,1,2785.44,2024-11-08 03:00:34,5,4,4,13,544,核心高价值
UID_11739,21,1,44.22,2024-12-10 22:57:24,5,4,1,10,541,一般用户
UID_11740,89,1,8571.94,2024-10-03 11:51:57,4,4,5,13,445,核心高价值
UID_11741,85,1,922.7,2024-10-07 11:24:52,4,4,2,10,442,一般用户
UID_11742,86,1,889.41,2024-10-06 18:24:37,4,4,2,10,442,一般用户
UID_11743,265,1,4496.15,2024-04-10 04:27:05,2,4,4,10,244,高价值
UID_11744,279,1,19373.36,2024-03-27 01:11:11,2,4,5,11,245,高价值
UID_11745,201,1,2720.35,2024-06-13 08:25:04,3,4,4,11,344,高价值
UID_11746,142,1,16003.17,2024-08-11 12:39:18,4,4,5,13,445,核心高价值
UID_11747,320,1,17435.2,2024-02-15 07:46:59,1,4,5,10,145,高价值
UID_11748,94,1,162.14,2024-09-28 09:39:27,4,4,1,9,441,一般用户
UID_11749,155,1,10380.39,2024-07-29 02:55:43,3,4,5,12,345,高价值
UID_11750,233,1,1430.86,2024-05-12 10:23:32,2,4,3,9,243,需唤回
UID_11751,125,1,541.98,2024-08-28 12:01:41,4,4,1,9,441,一般用户
UID_11752,84,1,2578.4,2024-10-08 18:18:34,4,4,4,12,444,核心高价值
UID_11753,193,1,3043.75,2024-06-21 08:36:15,3,4,4,11,344,高价值
UID_11754,160,2,3879.01,2024-07-24 02:20:00,3,5,4,12,354,高价值
UID_11755,233,1,463.51,2024-05-12 10:54:53,2,4,1,7,241,需唤回
UID_11756,126,1,1679.1,2024-08-27 17:37:29,4,4,3,11,443,一般用户
UID_11757,232,1,8904.21,2024-05-13 04:11:00,2,4,5,11,245,高价值
UID_11758,221,1,1117.17,2024-05-24 15:32:59,2,4,2,8,242,需唤回
UID_11759,61,1,838.4,2024-10-31 07:28:55,5,4,2,11,542,一般用户
UID_11760,352,1,2090.37,2024-01-14 07:24:27,1,4,3,8,143,需唤回
UID_11761,272,1,319.92,2024-04-03 11:04:41,2,4,1,7,241,需唤回
UID_11762,19,1,1604.36,2024-12-12 14:50:34,5,4,3,12,543,一般用户
UID_11763,161,1,2415.08,2024-07-23 11:21:35,3,4,3,10,343,一般用户
UID_11764,39,1,29722.95,2024-11-22 05:10:40,5,4,5,14,545,核心高价值
UID_11765,16,1,459.04,2024-12-15 08:54:48,5,4,1,10,541,一般用户
UID_11766,345,1,2130.93,2024-01-21 16:59:12,1,4,3,8,143,需唤回
UID_11767,110,1,452.31,2024-09-12 08:16:39,4,4,1,9,441,一般用户
UID_11768,345,1,18328.54,2024-01-21 03:20:49,1,4,5,10,145,高价值
UID_11769,246,1,947.49,2024-04-29 04:37:55,2,4,2,8,242,需唤回
UID_11770,250,1,346.48,2024-04-25 09:55:41,2,4,1,7,241,需唤回
UID_11771,364,1,3382.69,2024-01-02 07:34:03,1,4,4,9,144,高价值
UID_11772,357,1,1015.68,2024-01-09 09:04:25,1,4,2,7,142,需唤回
UID_11773,29,1,764.5,2024-12-02 06:08:14,5,4,2,11,542,一般用户
UID_11774,185,1,39982.0,2024-06-29 08:31:35,3,4,5,12,345,高价值
UID_11775,21,1,777.95,2024-12-10 18:51:12,5,4,2,11,542,一般用户
UID_11776,34,1,1255.71,2024-11-27 00:40:18,5,4,2,11,542,一般用户
UID_11777,274,1,1653.92,2024-04-01 18:40:54,2,4,3,9,243,需唤回
UID_11778,359,1,109.67,2024-01-07 07:32:15,1,4,1,6,141,需唤回
UID_11779,67,1,1649.95,2024-10-25 20:15:22,5,4,3,12,543,一般用户
UID_11780,284,1,10405.71,2024-03-22 03:25:51,2,4,5,11,245,高价值
UID_11781,23,1,462.72,2024-12-08 18:23:44,5,4,1,10,541,一般用户
UID_11782,307,1,4821.4,2024-02-28 09:27:17,1,4,4,9,144,高价值
UID_11783,223,1,2608.24,2024-05-22 21:55:03,2,4,4,10,244,高价值
UID_11784,139,1,15885.84,2024-08-14 22:43:49,4,4,5,13,445,核心高价值
UID_11785,121,1,2118.44,2024-09-01 05:19:28,4,4,3,11,443,一般用户
UID_11786,263,1,2159.2,2024-04-12 08:44:19,2,4,3,9,243,需唤回
UID_11787,178,1,4325.95,2024-07-06 04:10:50,3,4,4,11,344,高价值
UID_11788,352,1,7943.16,2024-01-14 01:51:14,1,4,5,10,145,高价值
UID_11789,34,2,5315.9800000000005,2024-11-27 04:49:24,5,5,5,15,555,核心高价值
UID_11790,351,1,959.86,2024-01-15 13:03:40,1,4,2,7,142,需唤回
UID_11791,142,1,6250.47,2024-08-11 03:25:18,4,4,5,13,445,核心高价值
UID_11792,115,1,2330.13,2024-09-07 18:45:55,4,4,3,11,443,一般用户
UID_11793,62,1,22344.55,2024-10-30 12:40:52,5,4,5,14,545,核心高价值
UID_11794,358,1,487.1,2024-01-08 07:19:35,1,4,1,6,141,需唤回
UID_11795,63,1,11222.79,2024-10-29 14:26:22,5,4,5,14,545,核心高价值
UID_11796,147,1,785.97,2024-08-06 00:53:48,3,4,2,9,342,一般用户
UID_11797,28,1,2956.75,2024-12-03 14:35:28,5,4,4,13,544,核心高价值
UID_11798,201,1,473.46,2024-06-13 11:10:46,3,4,1,8,341,一般用户
UID_11799,3,1,1362.63,2024-12-28 02:54:06,5,4,3,12,543,一般用户
UID_11800,219,1,21728.1,2024-05-26 14:16:00,2,4,5,11,245,高价值
UID_11801,145,1,1604.2,2024-08-08 10:56:31,3,4,3,10,343,一般用户
UID_11802,188,1,12468.54,2024-06-26 06:44:02,3,4,5,12,345,高价值
UID_11803,161,1,333.57,2024-07-23 19:34:39,3,4,1,8,341,一般用户
UID_11804,202,1,1998.2,2024-06-12 13:08:18,3,4,3,10,343,一般用户
UID_11805,351,1,1949.4,2024-01-15 04:20:10,1,4,3,8,143,需唤回
UID_11806,145,1,153.55,2024-08-08 07:07:16,3,4,1,8,341,一般用户
UID_11807,157,1,1888.22,2024-07-27 05:36:10,3,4,3,10,343,一般用户
UID_11808,315,1,1079.42,2024-02-20 12:44:35,1,4,2,7,142,需唤回
UID_11809,235,1,641.41,2024-05-10 10:08:07,2,4,2,8,242,需唤回
UID_11810,288,1,898.28,2024-03-18 06:00:46,2,4,2,8,242,需唤回
UID_11811,88,1,3922.7,2024-10-04 15:32:41,4,4,4,12,444,核心高价值
UID_11812,255,1,1682.24,2024-04-20 19:22:32,2,4,3,9,243,需唤回
UID_11813,159,1,1260.93,2024-07-25 06:19:08,3,4,2,9,342,一般用户
UID_11814,70,1,16850.48,2024-10-22 13:34:27,5,4,5,14,545,核心高价值
UID_11815,239,1,10683.21,2024-05-06 18:28:38,2,4,5,11,245,高价值
UID_11816,69,1,18565.82,2024-10-23 10:41:21,5,4,5,14,545,核心高价值
UID_11817,310,1,14142.84,2024-02-25 09:45:43,1,4,5,10,145,高价值
UID_11818,179,1,81.12,2024-07-05 18:45:52,3,4,1,8,341,一般用户
UID_11819,97,1,2691.51,2024-09-25 23:20:33,4,4,4,12,444,核心高价值
UID_11820,74,1,22354.2,2024-10-18 07:28:19,4,4,5,13,445,核心高价值
UID_11821,145,1,230.02,2024-08-08 07:34:05,3,4,1,8,341,一般用户
UID_11822,204,1,4692.05,2024-06-10 19:11:59,3,4,4,11,344,高价值
UID_11823,37,1,1188.2,2024-11-24 15:49:14,5,4,2,11,542,一般用户
UID_11824,138,1,940.35,2024-08-15 12:14:20,4,4,2,10,442,一般用户
UID_11825,107,1,88.62,2024-09-15 01:22:37,4,4,1,9,441,一般用户
UID_11826,112,1,1184.64,2024-09-10 21:27:00,4,4,2,10,442,一般用户
UID_11827,346,1,1662.02,2024-01-20 20:59:40,1,4,3,8,143,需唤回
UID_11828,322,1,639.7,2024-02-13 14:37:30,1,4,2,7,142,需唤回
UID_11829,240,1,1428.82,2024-05-05 19:30:02,2,4,3,9,243,需唤回
UID_11830,237,1,1576.47,2024-05-08 03:06:16,2,4,3,9,243,需唤回
UID_11831,284,1,1359.6,2024-03-22 16:55:29,2,4,3,9,243,需唤回
UID_11832,19,1,2354.67,2024-12-12 01:06:18,5,4,3,12,543,一般用户
UID_11833,118,1,29900.4,2024-09-04 06:36:08,4,4,5,13,445,核心高价值
UID_11834,190,1,819.82,2024-06-24 18:33:46,3,4,2,9,342,一般用户
UID_11835,305,1,2515.17,2024-03-01 08:14:28,1,4,4,9,144,高价值
UID_11836,364,1,198.46,2024-01-02 05:34:51,1,4,1,6,141,需唤回
UID_11837,184,1,8704.23,2024-06-30 15:38:01,3,4,5,12,345,高价值
UID_11838,95,1,4672.44,2024-09-27 09:37:14,4,4,4,12,444,核心高价值
UID_11839,237,1,3841.88,2024-05-07 23:34:46,2,4,4,10,244,高价值
UID_11840,37,1,13325.04,2024-11-24 17:14:00,5,4,5,14,545,核心高价值
UID_11841,114,1,33605.7,2024-09-08 00:33:06,4,4,5,13,445,核心高价值
UID_11842,243,1,2797.05,2024-05-02 06:22:20,2,4,4,10,244,高价值
UID_11843,159,1,7528.28,2024-07-25 19:50:17,3,4,5,12,345,高价值
UID_11844,6,1,114.25,2024-12-25 21:13:02,5,4,1,10,541,一般用户
UID_11845,352,1,3868.8,2024-01-13 23:38:35,1,4,4,9,144,高价值
UID_11846,21,1,552.77,2024-12-10 04:29:48,5,4,1,10,541,一般用户
UID_11847,238,1,3390.85,2024-05-07 03:59:10,2,4,4,10,244,高价值
UID_11848,280,1,626.45,2024-03-26 05:44:48,2,4,2,8,242,需唤回
UID_11849,41,1,14536.95,2024-11-20 12:50:20,5,4,5,14,545,核心高价值
UID_11850,117,1,885.42,2024-09-05 09:43:49,4,4,2,10,442,一般用户
UID_11851,53,1,138.42,2024-11-08 02:06:52,5,4,1,10,541,一般用户
UID_11852,124,1,1683.06,2024-08-29 19:20:51,4,4,3,11,443,一般用户
UID_11853,243,1,1318.12,2024-05-02 03:08:12,2,4,2,8,242,需唤回
UID_11854,365,1,492.25,2024-01-01 20:04:00,1,4,1,6,141,需唤回
UID_11855,50,1,10988.43,2024-11-11 10:30:14,5,4,5,14,545,核心高价值
UID_11856,310,1,1237.12,2024-02-25 12:54:03,1,4,2,7,142,需唤回
UID_11857,280,1,29.03,2024-03-26 20:35:01,2,4,1,7,241,需唤回
UID_11858,160,1,549.84,2024-07-24 10:26:22,3,4,1,8,341,一般用户
UID_11859,93,1,3706.7,2024-09-29 18:36:50,4,4,4,12,444,核心高价值
UID_11860,161,1,656.55,2024-07-23 10:26:11,3,4,2,9,342,一般用户
UID_11861,181,1,19777.95,2024-07-03 15:12:41,3,4,5,12,345,高价值
UID_11862,168,1,48.63,2024-07-16 05:08:24,3,4,1,8,341,一般用户
UID_11863,269,1,17686.95,2024-04-06 01:04:13,2,4,5,11,245,高价值
UID_11864,273,1,22520.28,2024-04-02 02:06:37,2,4,5,11,245,高价值
UID_11865,243,1,1883.22,2024-05-02 07:22:55,2,4,3,9,243,需唤回
UID_11866,29,1,2070.57,2024-12-02 21:06:09,5,4,3,12,543,一般用户
UID_11867,241,1,1545.36,2024-05-04 17:57:42,2,4,3,9,243,需唤回
UID_11868,88,1,19480.65,2024-10-04 01:21:11,4,4,5,13,445,核心高价值
UID_11869,114,1,17664.52,2024-09-08 00:55:52,4,4,5,13,445,核心高价值
UID_11870,156,2,3861.89,2024-07-28 05:50:45,3,5,4,12,354,高价值
UID_11871,85,1,396.16,2024-10-07 21:15:07,4,4,1,9,441,一般用户
UID_11872,261,1,1947.85,2024-04-14 01:11:02,2,4,3,9,243,需唤回
UID_11873,293,1,22602.33,2024-03-13 09:00:50,1,4,5,10,145,高价值
UID_11874,246,1,670.48,2024-04-29 00:35:29,2,4,2,8,242,需唤回
UID_11875,292,1,612.76,2024-03-14 11:14:55,2,4,1,7,241,需唤回
UID_11876,257,1,18869.56,2024-04-18 21:35:31,2,4,5,11,245,高价值
UID_11877,68,1,2015.44,2024-10-24 18:49:15,5,4,3,12,543,一般用户
UID_11878,306,1,13785.22,2024-02-29 09:15:37,1,4,5,10,145,高价值
UID_11879,48,1,767.34,2024-11-13 15:31:23,5,4,2,11,542,一般用户
UID_11880,352,1,3153.96,2024-01-14 09:20:04,1,4,4,9,144,高价值
UID_11881,231,1,168.11,2024-05-14 14:05:39,2,4,1,7,241,需唤回
UID_11882,172,1,1628.04,2024-07-12 08:05:13,3,4,3,10,343,一般用户
UID_11883,65,1,3009.59,2024-10-27 14:41:17,5,4,4,13,544,核心高价值
UID_11884,135,1,3415.4,2024-08-18 13:20:58,4,4,4,12,444,核心高价值
UID_11885,96,1,5965.25,2024-09-26 01:08:22,4,4,5,13,445,核心高价值
UID_11886,99,1,1543.64,2024-09-23 22:24:01,4,4,3,11,443,一般用户
UID_11887,252,1,527.54,2024-04-23 13:14:05,2,4,1,7,241,需唤回
UID_11888,164,1,3757.55,2024-07-20 03:58:25,3,4,4,11,344,高价值
UID_11889,57,1,586.52,2024-11-04 10:56:03,5,4,1,10,541,一般用户
UID_11890,82,1,47761.3,2024-10-10 11:30:23,4,4,5,13,445,核心高价值
UID_11891,8,1,2803.56,2024-12-23 01:08:56,5,4,4,13,544,核心高价值
UID_11892,77,1,18866.28,2024-10-15 07:43:32,4,4,5,13,445,核心高价值
UID_11893,303,1,1247.73,2024-03-03 03:53:33,1,4,2,7,142,需唤回
UID_11894,324,1,4236.5,2024-02-11 10:03:27,1,4,4,9,144,高价值
UID_11895,153,1,17076.3,2024-07-31 19:48:14,3,4,5,12,345,高价值
UID_11896,205,1,821.12,2024-06-09 13:22:18,3,4,2,9,342,一般用户
UID_11897,150,1,4277.04,2024-08-03 22:29:09,3,4,4,11,344,高价值
UID_11898,295,1,624.19,2024-03-11 12:28:49,1,4,2,7,142,需唤回
UID_11899,340,1,303.86,2024-01-26 09:21:52,1,4,1,6,141,需唤回
UID_11900,209,1,1375.15,2024-06-05 22:29:51,3,4,3,10,343,一般用户
UID_11901,81,1,9677.21,2024-10-11 00:08:18,4,4,5,13,445,核心高价值
UID_11902,83,1,24242.01,2024-10-09 22:24:56,4,4,5,13,445,核心高价值
UID_11903,82,1,534.01,2024-10-10 14:52:49,4,4,1,9,441,一般用户
UID_11904,183,1,2957.7,2024-07-01 11:03:24,3,4,4,11,344,高价值
UID_11905,136,1,5906.24,2024-08-17 05:13:27,4,4,5,13,445,核心高价值
UID_11906,222,1,11843.7,2024-05-23 05:45:25,2,4,5,11,245,高价值
UID_11907,218,1,2228.2,2024-05-27 07:33:44,2,4,3,9,243,需唤回
UID_11908,48,1,1341.54,2024-11-13 16:33:35,5,4,3,12,543,一般用户
UID_11909,94,1,53.87,2024-09-28 03:26:36,4,4,1,9,441,一般用户
UID_11910,29,1,818.03,2024-12-02 14:16:29,5,4,2,11,542,一般用户
UID_11911,337,1,967.42,2024-01-29 01:55:10,1,4,2,7,142,需唤回
UID_11912,164,1,95.57,2024-07-20 08:16:33,3,4,1,8,341,一般用户
UID_11913,147,1,458.6,2024-08-06 08:52:54,3,4,1,8,341,一般用户
UID_11914,83,1,4698.7,2024-10-09 13:30:25,4,4,4,12,444,核心高价值
UID_11915,9,1,1175.16,2024-12-22 11:09:30,5,4,2,11,542,一般用户
UID_11916,188,1,2233.55,2024-06-26 02:11:15,3,4,3,10,343,一般用户
UID_11917,229,1,12430.92,2024-05-16 02:10:26,2,4,5,11,245,高价值
UID_11918,139,1,8751.34,2024-08-14 13:34:05,4,4,5,13,445,核心高价值
UID_11919,158,1,208.64,2024-07-26 09:27:17,3,4,1,8,341,一般用户
UID_11920,141,1,1792.65,2024-08-12 00:41:11,4,4,3,11,443,一般用户
UID_11921,310,1,2339.44,2024-02-25 15:09:35,1,4,3,8,143,需唤回
UID_11922,354,1,1680.4,2024-01-12 01:54:42,1,4,3,8,143,需唤回
UID_11923,115,1,2228.32,2024-09-07 10:56:30,4,4,3,11,443,一般用户
UID_11924,23,1,2373.39,2024-12-08 14:40:20,5,4,3,12,543,一般用户
UID_11925,3,1,971.95,2024-12-28 14:16:56,5,4,2,11,542,一般用户
UID_11926,223,1,548.21,2024-05-22 16:28:07,2,4,1,7,241,需唤回
UID_11927,206,1,1166.3,2024-06-08 14:27:10,3,4,2,9,342,一般用户
UID_11928,84,1,229.25,2024-10-08 21:21:15,4,4,1,9,441,一般用户
UID_11929,62,1,4659.25,2024-10-30 16:40:13,5,4,4,13,544,核心高价值
UID_11930,162,1,1053.68,2024-07-22 11:36:08,3,4,2,9,342,一般用户
UID_11931,52,1,2059.86,2024-11-09 22:33:55,5,4,3,12,543,一般用户
UID_11932,22,1,3720.76,2024-12-09 23:28:35,5,4,4,13,544,核心高价值
UID_11933,93,1,1183.95,2024-09-29 09:12:38,4,4,2,10,442,一般用户
UID_11934,287,1,8353.5,2024-03-19 08:35:24,2,4,5,11,245,高价值
UID_11935,144,1,426.72,2024-08-09 01:23:31,3,4,1,8,341,一般用户
UID_11936,148,1,380.61,2024-08-05 19:33:27,3,4,1,8,341,一般用户
UID_11937,66,1,623.2,2024-10-26 06:46:32,5,4,2,11,542,一般用户
UID_11938,161,1,242.4,2024-07-23 20:32:45,3,4,1,8,341,一般用户
UID_11939,295,1,1430.44,2024-03-11 11:56:22,1,4,3,8,143,需唤回
UID_11940,148,1,125.11,2024-08-05 02:39:21,3,4,1,8,341,一般用户
UID_11941,89,1,1264.7,2024-10-03 23:12:30,4,4,2,10,442,一般用户
UID_11942,10,1,6391.74,2024-12-21 14:50:59,5,4,5,14,545,核心高价值
UID_11943,70,1,157.32,2024-10-22 19:56:28,5,4,1,10,541,一般用户
UID_11944,356,1,1473.3,2024-01-10 14:21:06,1,4,3,8,143,需唤回
UID_11945,139,1,411.75,2024-08-14 01:49:17,4,4,1,9,441,一般用户
UID_11946,196,1,2375.45,2024-06-18 21:14:03,3,4,3,10,343,一般用户
UID_11947,272,1,13342.48,2024-04-03 12:56:06,2,4,5,11,245,高价值
UID_11948,41,1,1798.08,2024-11-20 17:23:29,5,4,3,12,543,一般用户
UID_11949,201,1,1824.88,2024-06-13 13:43:20,3,4,3,10,343,一般用户
UID_11950,229,2,10088.0,2024-05-16 01:58:28,2,5,5,12,255,高价值
UID_11951,21,1,2305.75,2024-12-10 05:50:00,5,4,3,12,543,一般用户
UID_11952,307,1,3457.74,2024-02-28 10:36:05,1,4,4,9,144,高价值
UID_11953,133,1,1614.8,2024-08-20 03:56:43,4,4,3,11,443,一般用户
UID_11954,22,1,2332.3,2024-12-09 07:19:17,5,4,3,12,543,一般用户
UID_11955,231,1,4185.9,2024-05-14 13:58:14,2,4,4,10,244,高价值
UID_11956,70,1,735.22,2024-10-22 01:59:18,5,4,2,11,542,一般用户
UID_11957,177,1,17111.52,2024-07-07 03:40:59,3,4,5,12,345,高价值
UID_11958,225,1,10600.64,2024-05-20 00:14:18,2,4,5,11,245,高价值
UID_11959,159,1,713.19,2024-07-25 07:55:23,3,4,2,9,342,一般用户
UID_11960,207,1,19572.56,2024-06-07 03:51:39,3,4,5,12,345,高价值
UID_11961,324,1,1983.9,2024-02-11 12:18:40,1,5,3,9,153,需唤回
UID_11962,361,1,1432.1,2024-01-05 20:15:17,1,5,3,9,153,需唤回
UID_11963,351,1,1655.7,2024-01-15 07:41:41,1,5,3,9,153,需唤回
UID_11964,134,1,485.3,2024-08-19 00:22:27,4,5,1,10,451,一般用户
UID_11965,59,1,2668.85,2024-11-02 08:05:40,5,5,4,14,554,核心高价值
UID_11966,226,1,4085.1,2024-05-19 15:07:49,2,5,4,11,254,高价值
UID_11967,66,1,4164.8,2024-10-26 02:25:33,5,5,4,14,554,核心高价值
UID_11968,24,1,5451.56,2024-12-07 09:18:20,5,5,5,15,555,核心高价值
UID_11969,187,1,13522.2,2024-06-27 06:47:00,3,5,5,13,355,高价值
UID_11970,66,1,3319.8,2024-10-26 19:52:18,5,5,4,14,554,核心高价值
UID_11971,259,1,3603.75,2024-04-16 12:05:37,2,5,4,11,254,高价值
UID_11972,123,1,855.14,2024-08-30 02:49:22,4,5,2,11,452,一般用户
UID_11973,263,1,318.05,2024-04-12 12:26:30,2,5,1,8,251,需唤回
UID_11974,53,1,735.36,2024-11-08 12:58:03,5,5,2,12,552,一般用户
UID_11975,361,1,1514.02,2024-01-05 21:17:48,1,5,3,9,153,需唤回
UID_11976,11,1,1174.56,2024-12-20 12:42:16,5,5,2,12,552,一般用户
UID_11977,251,1,286.62,2024-04-24 05:33:53,2,5,1,8,251,需唤回
UID_11978,182,1,6821.96,2024-07-02 17:25:58,3,5,5,13,355,高价值
UID_11979,294,1,1183.94,2024-03-12 01:24:02,1,5,2,8,152,需唤回
UID_11980,22,1,773.46,2024-12-09 03:07:15,5,5,2,12,552,一般用户
UID_11981,108,1,1305.9,2024-09-14 12:27:55,4,5,2,11,452,一般用户
UID_11982,102,1,210.68,2024-09-20 08:06:18,4,5,1,10,451,一般用户
UID_11983,260,1,1866.98,2024-04-15 22:49:48,2,5,3,10,253,需唤回
UID_11984,42,1,233.85,2024-11-19 06:31:47,5,5,1,11,551,一般用户
UID_11985,316,1,1916.08,2024-02-19 16:29:23,1,5,3,9,153,需唤回
UID_11986,170,1,8498.44,2024-07-14 22:21:23,3,5,5,13,355,高价值
UID_11987,191,1,4066.4,2024-06-23 01:01:07,3,5,4,12,354,高价值
UID_11988,14,1,9670.55,2024-12-17 01:08:20,5,5,5,15,555,核心高价值
UID_11989,188,1,348.36,2024-06-26 18:02:44,3,5,1,9,351,一般用户
UID_11990,337,1,236.0,2024-01-29 02:30:32,1,5,1,7,151,需唤回
UID_11991,211,1,11180.0,2024-06-03 23:14:22,3,5,5,13,355,高价值
UID_11992,309,1,2297.64,2024-02-26 10:29:39,1,5,3,9,153,需唤回
